Trade with other countries:,TRADE16,MI,Midwest,East North Central,Takes away U.S. jobs,57,41,56
Trade with other countries:,TRADE16,MI,Midwest,East North Central,Does not affect jobs,8,N/A,N/A
Who do you trust to handle race relations?,RACERELDEM16,MI,Midwest,East North Central,Only Clinton,17,92,8
Who do you trust to handle race relations?,RACERELDEM16,MI,Midwest,East North Central,Only Sanders,26,2,97
Who do you trust to handle race relations?,RACERELDEM16,MI,Midwest,East North Central,Both,52,55,42
Who do you trust to handle race relations?,RACERELDEM16,MI,Midwest,East North Central,Neither,3,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,MI,Midwest,East North Central,Yes,69,64,34
Trust Clinton to handle race relations?,RACERELCLIN,MI,Midwest,East North Central,No,29,6,93
Trust Sanders to handle race relations?,RACERELSANDERS,MI,Midwest,East North Central,Yes,78,37,61
Trust Sanders to handle race relations?,RACERELSANDERS,MI,Midwest,East North Central,No,20,84,15
Race relations in this country have:,RACEREL14,MI,Midwest,East North Central,Gotten better,16,53,47
Race relations in this country have:,RACEREL14,MI,Midwest,East North Central,Stayed the same,35,53,46
Race relations in this country have:,RACEREL14,MI,Midwest,East North Central,Gotten worse,48,38,58
The next president should:,OBAMAPLCY,MI,Midwest,East North Central,Continue Obama's policies,50,68,32
The next president should:,OBAMAPLCY,MI,Midwest,East North Central,Be more liberal,31,24,72
The next president should:,OBAMAPLCY,MI,Midwest,East North Central,Be less liberal,13,47,53
U.S. economic system generally:,ECONFAIR,MI,Midwest,East North Central,Favors the wealthy,86,48,50
U.S. economic system generally:,ECONFAIR,MI,Midwest,East North Central,Is fair to most Americans,13,N/A,N/A
Worried about U.S. economy?,ECONWORR,MI,Midwest,East North Central,Very worried,37,40,58
Worried about U.S. economy?,ECONWORR,MI,Midwest,East North Central,Somewhat worried,43,60,40
Worried about U.S. economy?,ECONWORR,MI,Midwest,East North Central,Not too worried,15,47,44
Worried about U.S. economy?,ECONWORR,MI,Midwest,East North Central,Not at all worried,4,N/A,N/A
Worried about U.S. economy?,ECOWORR2,MI,Midwest,East North Central,Yes,80,51,48
Worried about U.S. economy?,ECOWORR2,MI,Midwest,East North Central,No,19,47,45
Feelings about the federal government,GOVTANGR16,MI,Midwest,East North Central,Enthusiastic,5,N/A,N/A
Feelings about the federal government,GOVTANGR16,MI,Midwest,East North Central,Satisfied,24,57,36
Feelings about the federal government,GOVTANGR16,MI,Midwest,East North Central,Dissatisfied,51,48,52
Feelings about the federal government,GOVTANGR16,MI,Midwest,East North Central,Angry,17,40,60
Feelings about the federal government,GOVTANGR16B,MI,Midwest,East North Central,Enthusiastic/Satisfied,29,58,34
Feelings about the federal government,GOVTANGR16B,MI,Midwest,East North Central,Dissatisfied/Angry,69,46,54
Next president should be:,OUTSIDER16,MI,Midwest,East North Central,Experienced in politics,82,56,41
Next president should be:,OUTSIDER16,MI,Midwest,East North Central,Outside the establishment,13,16,84
For a safe public water supply:,WATERREG,MI,Midwest,East North Central,Strengthen regulations,85,44,53
For a safe public water supply:,WATERREG,MI,Midwest,East North Central,Already regulated enough,10,N/A,N/A
Satisfied if Clinton wins the nomination?,SATHCLIN,MI,Midwest,East North Central,Yes,63,70,27
Satisfied if Clinton wins the nomination?,SATHCLIN,MI,Midwest,East North Central,No,34,2,98
Satisfied if Sanders wins the nomination?,SATSANDERS,MI,Midwest,East North Central,Yes,74,31,67
Satisfied if Sanders wins the nomination?,SATSANDERS,MI,Midwest,East North Central,No,23,92,6
Clinton's positions on the issues are:,CLINTONLIB,MI,Midwest,East North Central,Too liberal,11,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,MI,Midwest,East North Central,Not liberal enough,26,13,87
Clinton's positions on the issues are:,CLINTONLIB,MI,Midwest,East North Central,About right,58,70,27
Sanders' positions on the issues are:,SANDERSLIB,MI,Midwest,East North Central,Too liberal,19,81,18
Sanders' positions on the issues are:,SANDERSLIB,MI,Midwest,East North Central,Not liberal enough,8,N/A,N/A
Sanders' positions on the issues are:,SANDERSLIB,MI,Midwest,East North Central,About right,67,30,68
Is Hillary Clinton honest and trustworthy?,CLINHONEST,MI,Midwest,East North Central,Yes,56,79,20
Is Hillary Clinton honest and trustworthy?,CLINHONEST,MI,Midwest,East North Central,No,40,8,88
Is Bernie Sanders honest and trustworthy?,SANDHONEST,MI,Midwest,East North Central,Yes,81,42,55
Is Bernie Sanders honest and trustworthy?,SANDHONEST,MI,Midwest,East North Central,No,11,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,MI,Midwest,East North Central,Too pro-business,34,16,79
Hillary Clinton's views on business are:,CLINBUSINESS,MI,Midwest,East North Central,Too anti-business,4,N/A,N/A
Hillary Clinton's views on business are:,CLINBUSINESS,MI,Midwest,East North Central,About right,56,75,23
Bernie Sanders' views on business are:,SANDBUSINESS,MI,Midwest,East North Central,Too pro-business,9,N/A,N/A
Bernie Sanders' views on business are:,SANDBUSINESS,MI,Midwest,East North Central,Too anti-business,20,89,11
Bernie Sanders' views on business are:,SANDBUSINESS,MI,Midwest,East North Central,About right,63,31,65
Hillary Clinton's policies are:,CLINREALISTIC,MI,Midwest,East North Central,Realistic,71,61,36
Hillary Clinton's policies are:,CLINREALISTIC,MI,Midwest,East North Central,Not realistic,25,8,92
Bernie Sanders' policies are:,SANDREALISTIC,MI,Midwest,East North Central,Realistic,64,25,72
Bernie Sanders' policies are:,SANDREALISTIC,MI,Midwest,East North Central,Not realistic,29,87,13
When did you decide whom to vote for?,TIMENH16,MI,Midwest,East North Central,Just today,7,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MI,Midwest,East North Central,In the last few days,9,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MI,Midwest,East North Central,Sometime last week,5,N/A,N/A
When did you decide whom to vote for?,TIMENH16,MI,Midwest,East North Central,In the last month,21,45,49
When did you decide whom to vote for?,TIMENH16,MI,Midwest,East North Central,Before that,57,53,47
When did you decide whom to vote for?,TIMEPRIFEWDAYS,MI,Midwest,East North Central,Last few days,16,53,47
When did you decide whom to vote for?,TIMEPRIFEWDAYS,MI,Midwest,East North Central,Earlier,83,50,48
When did you decide whom to vote for?,TIMEPRIWK,MI,Midwest,East North Central,In the last week,21,49,49
When did you decide whom to vote for?,TIMEPRIWK,MI,Midwest,East North Central,Earlier,78,51,48
Area type,SIZEPLC3,MI,Midwest,East North Central,Urban area,15,61,36
Area type,SIZEPLC3,MI,Midwest,East North Central,Suburban area,69,47,50
Area type,SIZEPLC3,MI,Midwest,East North Central,Rural area,16,42,57
Region,GEOCOD,MI,Midwest,East North Central,Wayne,22,59,39
Region,GEOCOD,MI,Midwest,East North Central,Oakland/Macomb,23,50,47
Region,GEOCOD,MI,Midwest,East North Central,Southeast,22,48,51
Region,GEOCOD,MI,Midwest,East North Central,Southwest,16,40,55
Region,GEOCOD,MI,Midwest,East North Central,N. Central/U.P.,16,40,60
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,MO,Midwest,West North Central,Men,45,44,56
Gender,SEX,MO,Midwest,West North Central,Women,55,54,44
Age,AGE,MO,Midwest,West North Central,18-29,16,21,78
Age,AGE,MO,Midwest,West North Central,30-44,25,39,61
Age,AGE,MO,Midwest,West North Central,45-64,37,58,41
Age,AGE,MO,Midwest,West North Central,65 and older,22,69,30
Age,AGE65,MO,Midwest,West North Central,18-24,8,21,78
Age,AGE65,MO,Midwest,West North Central,25-29,8,21,78
Age,AGE65,MO,Midwest,West North Central,30-39,17,30,70
Age,AGE65,MO,Midwest,West North Central,40-49,18,55,43
Age,AGE65,MO,Midwest,West North Central,50-64,28,60,40
Age,AGE65,MO,Midwest,West North Central,65 and older,22,69,30
Age,AGE45,MO,Midwest,West North Central,18-44,41,32,67
Age,AGE45,MO,Midwest,West North Central,45 and older,59,62,37
Race,RACE,MO,Midwest,West North Central,White,72,45,54
Race,RACE,MO,Midwest,West North Central,Black,21,67,32
Race,RACE,MO,Midwest,West North Central,Latino,3,N/A,N/A
Race,RACE,MO,Midwest,West North Central,Asian,2,N/A,N/A
Race,RACE,MO,Midwest,West North Central,Other race,2,N/A,N/A
Race,RACE2B,MO,Midwest,West North Central,White,72,45,54
Race,RACE2B,MO,Midwest,West North Central,Non-white,28,61,38
Race by gender,SEXBYRACE,MO,Midwest,West North Central,White men,33,38,61
Race by gender,SEXBYRACE,MO,Midwest,West North Central,White women,40,51,48
Race by gender,SEXBYRACE,MO,Midwest,West North Central,Black men,9,N/A,N/A
Race by gender,SEXBYRACE,MO,Midwest,West North Central,Black women,12,70,30
Race by gender,SEXBYRACE,MO,Midwest,West North Central,Latino men,1,N/A,N/A
Race by gender,SEXBYRACE,MO,Midwest,West North Central,Latino women,2,N/A,N/A
Race by gender,SEXBYRACE,MO,Midwest,West North Central,Others,4,N/A,N/A
Education,EDUC12R,MO,Midwest,West North Central,High school or less,15,62,37
Education,EDUC12R,MO,Midwest,West North Central,Some college,33,46,53
Education,EDUC12R,MO,Midwest,West North Central,College graduate,29,45,55
Education,EDUC12R,MO,Midwest,West North Central,Postgraduate,23,51,49
Are you a college graduate?,EDUCCOLL,MO,Midwest,West North Central,Yes,52,48,52
Are you a college graduate?,EDUCCOLL,MO,Midwest,West North Central,No,48,51,48
Education and race,EDUCWHITE,MO,Midwest,West North Central,White college graduates,39,43,57
Education and race,EDUCWHITE,MO,Midwest,West North Central,Whites no degree,33,47,52
Education and race,EDUCWHITE,MO,Midwest,West North Central,Non-whites college grads,13,62,38
Education and race,EDUCWHITE,MO,Midwest,West North Central,Non-whites no degree,15,59,39
Income,INCOME16,MO,Midwest,West North Central,Less than $30K,23,46,53
Income,INCOME16,MO,Midwest,West North Central,$30K-50K,23,49,51
Income,INCOME16,MO,Midwest,West North Central,$50K-100K,29,50,50
Income,INCOME16,MO,Midwest,West North Central,$100K-200K,21,50,50
Income,INCOME16,MO,Midwest,West North Central,$200K or more,5,N/A,N/A
Income,INC50K,MO,Midwest,West North Central,Under $50K,46,47,52
Income,INC50K,MO,Midwest,West North Central,$50K or More,54,52,48
Income,INC100K,MO,Midwest,West North Central,Under $100K,75,48,51
Income,INC100K,MO,Midwest,West North Central,$100K or more,25,54,46
Income,INCOME3,MO,Midwest,West North Central,Under $50K,46,47,52
Income,INCOME3,MO,Midwest,West North Central,$50K-$100K,29,50,50
Income,INCOME3,MO,Midwest,West North Central,$100K or more,25,54,46
Party ID,PARTY,MO,Midwest,West North Central,Democrats,74,55,44
Party ID,PARTY,MO,Midwest,West North Central,Republicans,2,N/A,N/A
Party ID,PARTY,MO,Midwest,West North Central,Independents,24,33,67
Ideology,PHIL4,MO,Midwest,West North Central,Very liberal,28,39,61
Ideology,PHIL4,MO,Midwest,West North Central,Somewhat liberal,39,52,48
Ideology,PHIL4,MO,Midwest,West North Central,Moderate,29,58,41
Ideology,PHIL4,MO,Midwest,West North Central,Conservative,4,N/A,N/A
Ideology,PHIL3X,MO,Midwest,West North Central,Liberal,66,46,53
Ideology,PHIL3X,MO,Midwest,West North Central,Moderate,29,58,41
Ideology,PHIL3X,MO,Midwest,West North Central,Conservative,4,N/A,N/A
Ideology ,PHIL2D,MO,Midwest,West North Central,Liberal,66,46,53
Ideology ,PHIL2D,MO,Midwest,West North Central,Moderate/Conservative,34,55,44
Marital status,MARRIED,MO,Midwest,West North Central,Married,59,55,44
Marital status,MARRIED,MO,Midwest,West North Central,Unmarried,41,40,60
Marital status and gender,SEXWED,MO,Midwest,West North Central,Married men,28,51,48
Marital status and gender,SEXWED,MO,Midwest,West North Central,Married women,31,59,41
Marital status and gender,SEXWED,MO,Midwest,West North Central,Unmarried men,16,N/A,N/A
Marital status and gender,SEXWED,MO,Midwest,West North Central,Unmarried women,25,47,53
Union household?,UNIONHH12,MO,Midwest,West North Central,Yes,21,45,54
Union household?,UNIONHH12,MO,Midwest,West North Central,No,79,50,49
Ever voted in a Democratic presidential primary?,PREVPRIDEM,MO,Midwest,West North Central,Voted before,82,55,45
Ever voted in a Democratic presidential primary?,PREVPRIDEM,MO,Midwest,West North Central,First-time voter,17,27,73
Most important issue,ISSDEM16,MO,Midwest,West North Central,Health care,24,48,52
Most important issue,ISSDEM16,MO,Midwest,West North Central,Economy/Jobs,41,57,42
Most important issue,ISSDEM16,MO,Midwest,West North Central,Terrorism,7,N/A,N/A
Most important issue,ISSDEM16,MO,Midwest,West North Central,Income inequality,26,35,65
Top candidate quality,QLT16DEMPRI,MO,Midwest,West North Central,Electability,12,77,21
Top candidate quality,QLT16DEMPRI,MO,Midwest,West North Central,Cares,30,31,68
Top candidate quality,QLT16DEMPRI,MO,Midwest,West North Central,Honest,29,18,82
Top candidate quality,QLT16DEMPRI,MO,Midwest,West North Central,Experience,27,89,10
The next president should:,OBAMAPLCY,MO,Midwest,West North Central,Continue Obama's policies,55,66,32
The next president should:,OBAMAPLCY,MO,Midwest,West North Central,Be more liberal,32,23,77
The next president should:,OBAMAPLCY,MO,Midwest,West North Central,Be less liberal,10,N/A,N/A
Race relations in this country have:,RACEREL14,MO,Midwest,West North Central,Gotten better,10,N/A,N/A
Race relations in this country have:,RACEREL14,MO,Midwest,West North Central,Stayed the same,28,54,46
Race relations in this country have:,RACEREL14,MO,Midwest,West North Central,Gotten worse,61,46,54
Who do you trust to handle race relations?,RACERELDEM16,MO,Midwest,West North Central,Only Clinton,19,N/A,N/A
Who do you trust to handle race relations?,RACERELDEM16,MO,Midwest,West North Central,Only Sanders,22,4,95
Who do you trust to handle race relations?,RACERELDEM16,MO,Midwest,West North Central,Both,54,51,49
Who do you trust to handle race relations?,RACERELDEM16,MO,Midwest,West North Central,Neither,3,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,MO,Midwest,West North Central,Yes,73,63,37
Trust Clinton to handle race relations?,RACERELCLIN,MO,Midwest,West North Central,No,25,8,90
Trust Sanders to handle race relations?,RACERELSANDERS,MO,Midwest,West North Central,Yes,76,37,62
Trust Sanders to handle race relations?,RACERELSANDERS,MO,Midwest,West North Central,No,22,89,10
U.S. economic system generally:,ECONFAIR,MO,Midwest,West North Central,Favors the wealthy,90,47,52
U.S. economic system generally:,ECONFAIR,MO,Midwest,West North Central,Is fair to most Americans,9,N/A,N/A
Trade with other countries:,TRADE16,MO,Midwest,West North Central,Creates U.S. jobs,42,58,41
Trade with other countries:,TRADE16,MO,Midwest,West North Central,Takes away U.S. jobs,43,46,53
Trade with other countries:,TRADE16,MO,Midwest,West North Central,Does not affect jobs,11,N/A,N/A
Worried about U.S. economy?,ECONWORR,MO,Midwest,West North Central,Very worried,36,44,55
Worried about U.S. economy?,ECONWORR,MO,Midwest,West North Central,Somewhat worried,45,50,48
Worried about U.S. economy?,ECONWORR,MO,Midwest,West North Central,Not too worried,15,N/A,N/A
Worried about U.S. economy?,ECONWORR,MO,Midwest,West North Central,Not at all worried,4,N/A,N/A
Worried about U.S. economy?,ECOWORR2,MO,Midwest,West North Central,Yes,80,47,51
Worried about U.S. economy?,ECOWORR2,MO,Midwest,West North Central,No,19,57,43
Family's financial situation,GETAHEAD,MO,Midwest,West North Central,Getting ahead,23,57,42
Family's financial situation,GETAHEAD,MO,Midwest,West North Central,Holding steady ,59,51,49
Family's financial situation,GETAHEAD,MO,Midwest,West North Central,Falling behind ,17,37,62
Next president should be:,OUTSIDER16,MO,Midwest,West North Central,Experienced in politics,80,58,42
Next president should be:,OUTSIDER16,MO,Midwest,West North Central,Outside the establishment,17,14,84
Satisfied if Clinton wins the nomination?,SATHCLIN,MO,Midwest,West North Central,Yes,72,65,34
Satisfied if Clinton wins the nomination?,SATHCLIN,MO,Midwest,West North Central,No,27,4,95
Satisfied if Sanders wins the nomination?,SATSANDERS,MO,Midwest,West North Central,Yes,76,35,65
Satisfied if Sanders wins the nomination?,SATSANDERS,MO,Midwest,West North Central,No,22,93,5
Clinton's positions on the issues are:,CLINTONLIB,MO,Midwest,West North Central,Too liberal,10,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,MO,Midwest,West North Central,Not liberal enough,31,18,82
Clinton's positions on the issues are:,CLINTONLIB,MO,Midwest,West North Central,About right,57,72,27
Sanders' positions on the issues are:,SANDERSLIB,MO,Midwest,West North Central,Too liberal,23,86,14
Sanders' positions on the issues are:,SANDERSLIB,MO,Midwest,West North Central,Not liberal enough,10,N/A,N/A
